Age,Income,CreditScore,AccountTenure,MonthlySpending,TransactionFrequency,AvgAccountBalance,NumProducts,AppUsageScore,SupportCalls
36,59264.47388609104,681.1492949034715,4,4441.710421803478,29,34121.53430224338,4,5.949895742793577,1
59,39695.7319370957,693.7820448300713,18,1895.463253288673,112,35412.43726591814,7,4.720749176565178,7
62,60819.735795518834,596.6965915536983,6,1000.400262460324,55,42183.96407378833,1,1.6541394025672984,6
59,76589.47858462932,666.9629781837906,9,1067.8030709205673,114,21540.724618583154,5,7.42709374662075,8
34,38527.419879957706,650.1639431646597,9,2279.2340787500857,11,19160.3921308722,7,7.325657410564293,7
51,67285.46811608877,641.545739045115,14,313.4510524253915,113,500.0,1,6.526392462753072,10
25,43419.25083293584,618.9777998365131,8,2427.855143365124,10,35973.14291340965,4,5.592363815985843,3
55,64034.01119833094,736.4754712876878,19,896.5485994221231,28,13095.286375009291,5,4.904059619866354,1
43,77204.08484040969,641.3367842721183,3,3890.3324400900415,23,20509.11466153595,6,6.3394398368919305,1
49,17409.738517799175,560.3032828512029,18,2639.874819090334,87,19507.558591340337,6,3.10055906555566,1
63,37710.48346257309,695.857869318526,5,5045.228321838932,104,500.0,7,9.471331577598828,10
31,52620.41109780156,723.511968360391,14,2226.1593045973473,119,7828.164139449251,3,6.299150762622066,11
38,66300.8097836323,632.2390360870473,4,200.0,13,26808.220550547703,7,3.800731999189389,5
32,56672.33341283353,646.4202386129621,7,4249.217440427445,116,19271.212958282245,3,5.047118657966416,6
29,59082.38436038162,641.0567767742976,12,3102.307790172482,40,26927.34463754615,4,8.25116309989203,11
30,100859.69050702514,659.2007983141933,2,3288.289454752808,106,31757.704104670767,6,2.454544546572677,5
64,35750.85442301545,746.4110109313893,11,1296.899692307141,44,7651.391290362788,5,3.6355206021423436,1
37,82709.70032725541,673.1564496576586,14,2448.582333285533,97,12272.745790312922,6,7.115572204628998,3
58,53000.43745691166,730.3756127400324,16,2723.7530501627916,28,17882.193116617997,3,3.839402858340015,2
27,70989.49584997469,621.8701021071948,6,2214.615258872682,52,31602.484318162355,7,8.132515136753193,10
33,102578.931114912,656.978574825141,4,418.76460969583104,67,16488.5294268956,4,2.1740813845962474,3
60,73773.56047370852,737.2408289508384,15,5822.430457910865,73,500.0,6,7.864175534091476,4
62,67449.9141958,631.6636760944244,1,3502.9950853938703,57,17027.25692982399,4,1.615165433655096,6
29,91982.44670298751,740.7281876545119,7,3004.700856424475,58,30999.05676453057,6,1.113333514007453,8
47,82495.97289186383,642.2969545402917,12,4076.662745216775,46,40355.29134227446,7,9.08401166948946,10
22,44012.11847677129,660.7002490964949,10,3273.0306532466093,49,24208.6388627716,1,6.232052952390688,1
25,65890.4948490771,780.2097552409355,5,1687.3565439043593,94,500.0,7,4.166442073781303,7
49,25650.085317184807,653.8508613700261,12,3999.739309381228,18,13904.438812774042,6,3.0933517326746536,2
57,49196.93223251498,688.7207481650381,18,3522.6592078936183,107,27125.857215338034,3,6.551972049347345,8
58,66281.05935199719,716.9861853513041,10,1732.8570192231296,33,32993.22137235907,7,5.581019651830644,9
39,47957.89294437482,693.5905189803207,6,3448.0176019420537,10,27606.07380834717,5,9.924379979769867,11
28,65467.334919438494,695.3032009333746,12,2211.315961388703,11,16225.886929277116,3,9.848943879883713,3
21,59732.307686939224,676.6076153610959,7,2750.173839758336,41,32877.731446634,3,6.715221095274487,2
42,70728.33464790086,601.8656474590207,18,3219.5805602958712,57,10391.523611074012,3,4.985834554953015,9
37,51516.01955943778,700.8973598059855,2,4142.197241565952,22,22769.736093112067,4,5.420268722211959,5
27,41197.021711265734,636.0518925793008,10,1724.804817847535,91,31246.81117860102,2,7.142311596131758,9
45,89562.53652346521,726.5460330441906,15,2937.954616782716,112,28649.537105053496,2,1.9141708981184324,8
24,50086.06514620111,762.3236854369811,12,4918.871471477434,42,28986.4245533791,1,3.9551686642964636,6
56,73200.21186234236,571.666564314979,17,2288.743004767658,63,28608.724904302573,3,1.6774501690324346,3
26,88704.94052945072,762.4284696456263,4,2735.8681332394985,5,4269.591840610543,2,1.6602468356522762,2
51,63253.39997995064,655.3365324879774,7,4917.076569373586,72,20263.363248947375,1,2.7625531770481038,9
39,42873.86861113701,672.1430466689317,9,3264.9729663389253,119,6361.318123369123,4,5.367279291339042,3
64,56427.80050905311,625.2567528492566,19,731.2236650066609,48,15657.889154705008,3,8.062968890465104,2
59,80350.81833213507,691.3080637439766,7,1545.4268174147624,51,2467.4010499371107,5,5.369463020492853,11
47,64124.95091475726,684.0088929906443,2,3327.4950572385314,39,25174.500595279314,4,4.019289495047827,2
30,35897.16415591446,744.615369517571,6,3007.6058894685702,91,500.0,1,1.7411769130308232,11
46,71932.87667067425,635.5164034021846,18,2695.0958400865834,95,29259.21788912698,4,5.9526597086481665,8
39,75390.62938101997,779.6481441162746,6,5093.469019799757,64,20230.21681728547,5,3.441417278348591,3
59,52893.76227764133,719.8828451785333,13,1759.0154126099262,94,48532.39466116301,4,6.534407601254327,8
23,72204.88751209492,685.4581386065246,19,2410.703411881557,56,16930.997719681825,1,9.794689652191765,11
33,64900.371909209345,669.1529381662706,2,200.0,12,16926.54954207027,5,2.0018288932979513,9
48,56051.409227159216,661.605833171969,12,3892.7918665611664,111,30237.98423794111,5,2.909128588497459,4
40,34129.28512812673,665.5193735356097,15,1541.3772387249041,84,17802.609281323384,4,5.257850842894372,6
48,81559.07790211515,690.1041174161284,14,3768.564122561115,45,24122.492109498835,5,9.717524338113366,4
28,75184.21999839667,667.4600023583761,6,3642.436157724762,7,34916.0006313287,7,7.94628798642996,0
61,71677.72588750625,641.5682326095507,18,5318.919110545334,100,15987.277435386803,4,9.084062738465471,1
59,90890.52007356187,690.4675576902022,5,3279.130691837454,73,37928.90253547201,3,4.003433636282136,10
21,78903.87454027188,629.8227128764768,18,2072.6960508158695,88,500.0,5,9.92834626400735,4
23,73731.32012303126,699.3480140601048,3,3044.3475519965104,18,44052.19814532237,4,1.9254953445774166,5
33,15735.453039463377,666.6159778711555,3,1588.8965826056947,100,500.0,3,1.4767561544149075,6
48,83937.89903604831,721.8038545539106,10,2882.9922130106906,30,40282.80967546278,5,8.700423643486253,1
45,61661.610285641014,739.3444526417286,19,2258.916993349153,115,500.0,3,9.345383831862875,9
53,66249.83360514278,739.3208336206843,3,2415.5938603937543,74,49708.76177614683,6,1.8152682179149158,8
58,66386.66379386772,699.0863033631575,12,1421.9602144869236,62,22413.143203698364,5,2.0208468407125735,5
26,75476.6548728456,706.0898732460107,16,2860.535271715332,104,5826.736511242234,6,1.2985674198019643,1
64,82443.50057603371,660.6349384328939,17,3489.0760308232825,44,47976.7965028271,1,1.9405680637845169,1
52,72684.82286118445,720.6583813090009,7,517.4838463939275,55,3666.9489141103677,1,2.884778351202528,2
41,69505.71178639783,727.4300816397034,13,1673.688816081835,9,16589.6918077018,4,9.730689570190009,0
36,64630.25478591143,585.9602507885284,2,2701.6566030163244,81,59070.68436469035,2,7.010742000157124,8
41,15000.0,702.7008317364358,4,200.0,36,25933.07231766364,6,8.00697722966688,9
31,54248.17961099624,762.087788462532,10,4588.317320455502,84,500.0,6,7.985254633223699,10
57,41168.20965298709,658.6225823237129,7,1646.6670225363341,5,15900.616739405203,1,5.815663748012931,3
56,84214.7907787817,645.5271814319673,17,1374.2949774898862,81,14573.608062364117,6,8.177400799417155,4
55,72380.74396572588,654.8081923348209,6,2251.189268491854,58,22827.753148462547,2,6.362267791509726,6
39,50837.26025572531,589.7074404302524,19,2664.8474065578685,15,19333.355422080655,3,3.8309148784302183,0
40,52845.656354615116,687.5590372669346,5,1592.232522457195,57,28187.757467503903,3,6.0499909789156066,2
38,52120.372733951575,681.797926405835,10,3676.4963991867126,12,500.0,2,5.801577275210621,2
61,51763.476913621605,691.821609972638,9,2979.647847329468,29,11781.45439721745,6,8.411077483833886,1
34,31108.851129504055,704.9585972730681,13,1495.309727673573,44,24677.654480478508,6,9.835544956434932,7
35,26774.410134444646,632.1203958691115,19,1873.1138596931542,36,8567.872888451351,6,4.699383088788375,4
51,60580.93544763488,696.3919519413226,6,679.876364331617,92,36439.153751869206,7,7.870516105972237,0
21,81506.28278718708,706.5919195949438,4,995.9909253581968,32,8867.947361978577,4,1.897867036343202,11
23,49246.20605144274,650.6964961509781,3,2965.117993854834,82,22149.93634004988,5,7.991482325034597,1
36,66068.89501848091,705.2070798951183,3,1507.762532716206,113,18425.645523361647,2,4.342752207939089,0
43,74685.2183435345,684.8423975832045,4,4665.141343658911,7,4779.786896490152,2,1.35451146600718,5
31,40132.43588832287,642.1286138333971,5,2585.107840370971,104,20907.364928173633,7,4.269215607059595,8
32,59600.49142560194,696.9673217890206,8,876.6118898752056,95,500.0,2,6.495784758294803,10
30,46669.5903745297,662.5573553988069,16,1127.9832567189248,88,13345.83159838097,2,2.073251509133199,6
52,92122.38983662588,721.8239164408632,3,3763.5636336177135,115,20454.11231742958,7,9.316310431872292,4
36,91249.19013724229,665.6500171958577,12,2408.183676869111,83,500.0,2,1.6990517194555472,11
28,40153.143202502986,602.6140650940964,8,3690.3937918691627,66,29352.524613807836,6,9.370060478498496,2
58,67717.68766168652,696.019219131659,13,2060.2144239063214,31,23905.62002764192,7,7.364237661421178,11
32,81351.98601624981,693.7641948698861,4,1827.7214889957877,49,27980.011644330873,4,3.9674095787278327,11
44,76966.5900075266,615.1317732321403,14,3843.3368452412624,109,20037.0361421008,1,4.516753129381839,7
48,61631.26069968731,725.0321669261183,14,1469.7071475656887,96,2739.74628062336,6,7.667284282594697,9
28,86131.14923528695,721.8932501681287,13,3086.864960044434,29,19998.907221312857,6,6.413239907930866,3
48,41909.706220211345,627.8011884515055,6,2245.8596675183585,110,29346.45625474136,5,7.044786293094507,8
56,53938.141112106154,640.4224219364053,17,3554.4680960509295,65,2145.3681580060256,7,4.50248154862132,4
46,42447.1516048085,671.4795432182284,4,4682.1807850429595,48,3337.609751180822,1,5.390321336268391,5
28,75649.86989401243,634.4688721377418,8,2029.386780158789,114,16308.734210733357,2,9.90880735634104,4
48,48347.26251401097,718.4238310947006,17,1843.429433444253,101,14430.0569745151,1,2.9253058344974594,9
48,56575.016491258284,688.9383169596326,3,3298.9700668448268,50,19757.542480718508,4,4.760705678699183,11
57,72353.40736531498,614.3865712467059,17,1201.595685756318,18,15624.530814440794,3,3.626408688165706,10
61,73964.99827555633,630.6517452290426,9,4439.758549420042,12,22399.993186957814,6,7.886003593958648,6
56,41857.47307489499,751.2631506299841,2,4235.2270600677675,52,38327.270291740366,7,7.876113630991487,6
47,81133.10567545585,772.1337426749249,13,1301.0564330074835,18,28075.82582896036,7,3.6320091489765627,0
37,69113.79337334502,712.3237385631505,2,600.2502167117125,69,20842.27481504626,1,1.732512849696846,1
29,38365.94320839197,667.3234846909812,11,1107.3074165725386,84,3399.3267958134165,5,1.1028940900498365,6
53,33445.682084867745,653.6022252556054,15,1125.5564320490587,86,9170.201183366908,4,4.84705479918237,7
40,59683.605794758645,712.9819650986603,11,3462.1126772259718,11,32626.01268570267,3,4.693038349021938,3
33,77001.87978633618,684.5552320555691,3,4359.004378935284,83,12972.71909212524,4,9.895508907758767,5
48,77514.31724801961,583.3957131551374,3,3448.151455142589,92,5483.718072594311,7,5.228218681279117,10
49,67123.33754449686,741.9120789520898,12,2216.5693400602513,53,51470.49678168191,2,3.3077653261787856,11
33,60973.49676653652,760.7481960417722,5,2910.998160292497,119,42866.89060890014,3,9.021064969283206,9
55,70234.7533815801,724.2351519765919,7,1456.2663606339574,59,18133.198713007172,7,5.419611546882206,2
26,42893.389712214834,614.5033283223075,7,3816.6496546770786,17,3760.032476468914,5,6.392580716895201,6
38,93739.75726050783,641.7904130165996,13,3018.434727979039,77,30850.382709094207,3,1.861018393853914,10
25,93478.76836245041,568.5368083185373,9,3427.8373384197557,60,12648.980025063138,7,4.446247665967967,2
45,68576.24629241395,775.7629094837333,13,1626.9571577682693,60,33327.99144218072,5,9.498013070264081,10
22,63946.00839985704,658.5956862044583,12,2297.683375757624,19,12664.198838560593,2,6.305548457578829,6
30,51771.58054681259,819.997359298987,13,3370.0877679774435,61,44680.93351842884,5,4.100516696282155,11
50,70574.97691599322,797.3138018544666,10,4232.215479428338,62,12218.875529062287,4,6.631004625684338,10
25,46173.652579664464,625.7944150178633,1,1770.2802886616983,39,55471.00226905399,1,9.193699806203044,11
53,15527.759380089388,637.5039356358192,8,3436.5422886049837,92,22925.866773195223,4,3.4659154042533107,10
21,15000.0,707.9714205408272,16,1645.5138440676594,101,40764.584510816596,7,5.5460504662360695,7
38,44010.03333673027,574.7274737680237,13,5040.63252739193,20,11898.494614851988,7,9.628215885205798,2
52,63127.56245836555,653.7044529572863,3,2002.210350072965,12,500.0,6,2.551565289686074,1
31,66639.43467906966,647.7104599275963,3,3272.206208862534,97,500.0,4,7.476975330370404,11
41,50264.859829814304,791.0699565168024,5,2698.731538280359,91,39149.05757120047,3,6.530329073826842,5
46,62836.70334285807,689.6610731302674,11,5626.363745632592,49,21020.208649640615,2,7.117076180265713,3
45,54515.43285890938,662.9139813477682,7,2775.8819296294764,99,1286.3682421743797,6,4.1609766760081275,7
42,40013.74484699725,642.1109160388819,10,1881.9327724118461,44,39773.04576628783,6,3.8249143613538843,1
47,58925.109820617494,733.6429758394877,10,3267.4078151356753,117,37339.9102514124,6,7.157887035295334,3
33,76259.142247313,650.1973505641755,2,3240.6890401304477,58,40735.78760555803,7,2.9398895659409083,1
53,40918.76504507355,676.98302153825,3,2311.0361634892697,18,500.0,1,4.776892703731046,1
54,40927.90773960604,641.6525886516821,8,1186.28096292627,63,38696.1695156863,5,2.693571814476262,1
61,38614.98812095684,588.9477720790763,11,1866.4013663315723,98,25760.62963513314,3,1.0747435701099677,0
55,21269.625309837684,620.2378923378402,13,3557.7987377739028,57,41414.34555961365,7,9.730516240342626,3
21,50395.952517059624,649.8816975581184,7,403.06126451924456,107,28140.967468165734,2,4.885326807907772,1
41,74281.72225905061,664.2047101841822,13,2202.344920737144,31,22595.23344271457,7,9.724146529778427,8
26,63478.32167667525,666.8345644445895,2,3693.83670618014,51,38899.77851693328,1,2.262911677910435,8
48,56614.98231887387,674.6648179688742,6,2387.804537199943,84,32778.491572764746,7,6.286301015117375,10
37,62581.29596480338,650.6787421909395,9,5108.4521674632915,119,36226.48398159549,7,2.8087662951211563,10
25,50220.37025141684,760.9475808901044,2,406.41971164161714,10,12679.288990238183,4,8.110667142669472,6
51,21042.267254730556,736.879047191419,18,1346.3585572966795,59,17413.85939008282,2,8.053326898848777,5
25,75674.37563629131,671.8934439685497,16,200.0,101,500.0,6,2.013464341353806,11
58,81422.49147569302,695.2554967844598,12,4892.428680094359,48,11598.138964001075,2,9.208580075887502,2
23,45436.86447864426,657.6747055128227,7,1366.0154190980434,22,31855.90307958454,2,2.7516668248290217,11
43,56983.28758786889,509.39088247689347,7,200.0,20,28462.81726397582,4,6.516796074304243,6
57,55260.0165787968,681.2295807755615,17,1765.6968226894785,16,5307.018351045406,5,9.870702580789336,0
57,67025.77618849083,698.3368616750729,13,828.629070173836,24,39235.18130352639,7,8.941568812897273,8
30,93797.8691325258,583.2402945175863,11,1774.2581316335168,49,64596.129280554276,3,9.609075357050521,3
30,83195.82490578611,709.9646641516762,6,2549.4751011338844,68,6459.1331813203415,6,4.083388940963075,5
39,52461.715491722076,663.1653993233115,14,3465.9053248565206,108,16911.77296934194,5,1.9501807799751703,5
37,70849.27723000474,700.2760232380797,6,2290.3972718668747,63,10676.068616728613,1,2.695121859605051,10
41,85087.13737145426,664.9760811577949,6,2530.348839201611,97,18576.713657103875,7,5.504454055689524,2
34,68166.90328789556,755.057268453611,2,1802.0857323158434,98,24108.590007227343,6,8.1390671044599,3
29,59906.011911196554,693.5737292350452,15,685.9621273004091,94,9540.005921187107,3,2.351382797654877,10
21,68920.00189334372,740.1449875203205,17,284.15170844091836,26,15846.203088922499,7,6.937583790346814,9
33,45934.569548730535,745.0835685304967,8,2062.6170635963663,101,21308.647978891644,1,3.912198436355607,2
24,48854.37751791838,612.8266564346953,5,2601.5677342518566,107,27074.029490113287,4,4.070818651529382,5
21,38719.31529597806,635.6589877987311,17,1973.662574528499,51,41997.39357478009,5,6.9572595714213366,0
60,66141.29033140486,707.0966409635754,1,328.8076085663897,33,19782.81712002875,7,5.202994775798982,7
52,57371.941879555234,658.0677629745097,18,2741.680111921806,90,11572.465472155121,6,8.308299637233945,7
54,43537.63877303841,665.6835938446222,15,4455.165859485177,49,30445.087215483156,2,2.4032665869654437,8
48,56716.411767589896,757.1938893302365,5,2362.4241837866225,81,26002.593184592133,3,8.109534427903347,5
51,69399.9652152634,661.3780173084758,7,1804.5633069087007,13,17107.58606262906,7,1.5781172325167878,0
28,98294.24611995983,621.8642391050851,18,2427.407151707777,28,27275.2508724024,6,2.746484922210445,2
59,80241.35729407717,629.9719999018644,6,1174.7441865242574,19,14252.771319112338,2,6.905347430528488,0
46,15000.0,810.9413900715621,5,1097.3210448446216,40,12044.239714183508,6,8.69433090859964,4
54,64786.169336406914,669.3068311768858,19,3041.696905713564,17,500.0,7,3.2741166496541414,2
23,88586.48525425709,598.1451346869254,10,3688.385834838799,95,15081.153389066332,1,3.9447244524602163,1
32,33242.53017579535,573.8324842810043,15,2323.481977366696,48,500.0,2,5.8340867345806595,2
21,71031.18540424848,642.5218014395532,10,200.0,105,10408.942267460454,2,2.904155258403721,8
64,55267.15628937908,668.208672834357,16,2924.0187118429008,75,28692.211048959834,6,8.300406354287551,10
25,83005.81061832322,736.9504223856603,12,4980.858604404938,76,500.0,4,7.962729805051847,7
50,68085.14390026905,731.140709987706,18,2207.3222038620584,105,17152.325837504515,7,2.3076254076920346,2
50,42319.69090881587,679.6192147356298,1,2286.5850695158924,109,20982.10501650949,4,5.174467586349689,10
37,55982.970434187606,652.7498848304247,16,1452.8397638632741,82,16421.086935031493,5,7.973449899891593,1
43,57166.08647904754,700.3761112053014,6,3077.624797472092,80,12779.977591392595,1,4.035965779930733,4
35,57536.43570379901,575.0752354318167,3,1694.8198426064648,40,24880.83220328958,4,6.697961404459585,11
57,82385.25889550525,798.8648536357531,2,3725.8022772023132,65,26961.488008499047,6,1.4519180931181546,11
41,43147.6015721954,719.2463357513967,2,1710.9033442178134,108,20022.89192809444,7,6.478198844763861,11
34,80061.02619322368,732.0194131836963,13,2910.1497617427567,85,13613.58623295608,4,2.373876820005463,0
22,53955.006481569595,615.5507970874033,9,2444.386904728528,44,32971.03899575162,5,8.475249926030063,3
31,64470.2221265833,756.9589184777958,16,4366.13394317116,97,500.0,3,4.199045172224306,7
59,61447.55172562068,652.3989703384223,5,2991.375263437658,31,30310.678377128308,5,3.5339847645537614,0
58,59563.89323836331,622.8465126308862,7,4164.408782949906,5,26295.41586982484,2,8.568000790403364,4
54,59727.94331109356,677.6496577636268,13,2630.3482009326,38,22985.40265719904,7,1.4512962076462919,11
58,89147.17116542041,676.2466948406976,13,2295.111639382862,72,19851.567564100333,2,4.569479194009103,3
54,76848.99849812289,615.2877756492802,7,2454.17107655773,92,500.0,4,4.3300318651752825,5
38,52745.6862084014,626.3037587875181,10,1574.3089583473688,25,40810.28543017592,4,3.563203368245958,6
50,91655.74508244183,621.606093480317,15,3138.0025404446465,37,32580.065733277872,5,9.205788988013293,8
35,65493.62147985706,622.1770959285905,6,1671.569991035816,11,5579.147361585414,5,7.7583555416505,0
47,67152.48518647789,656.714125574024,5,2634.9556498214192,69,31382.145275234325,6,1.5753084777274489,10
54,43253.61841337217,596.6608918296525,2,3526.2423597566944,109,22832.595492854307,1,7.432187044914587,9
58,50050.0268318972,638.5175301551639,15,4400.258691732326,7,11254.969558153241,6,5.745692198159146,3
53,46229.929841456484,742.7080729030562,16,2695.4321006379882,112,37876.905760843205,2,9.107811049614213,5
44,61721.4572998735,729.398567126251,19,3533.4484672792387,55,13537.411117386959,6,3.816510556135226,9
35,72775.66158896418,617.0072455464348,9,3390.265300456977,83,40341.89899394331,5,6.167457996486246,6
50,67344.64598844427,737.492295037654,19,2041.147491014829,99,28014.205474251914,7,5.506797472668874,6
62,91760.88312139164,562.0136438518371,7,5029.364145309013,58,34348.380896365314,6,5.406048156048452,7
37,42244.839895775294,825.7486593207292,4,1808.509356545268,84,28686.280596101715,3,5.104948595654914,9
25,62297.38087077764,758.0187915281356,3,2609.1935513794783,78,27990.96181639313,1,2.8506652797905314,7
49,34341.21341403411,646.4160852715936,11,4244.943704078113,97,23228.456474696497,5,7.801389302431535,7
24,41562.580567934754,702.9455937041066,1,4215.349891358588,63,9097.715794170967,7,5.0620242946535985,7
30,85291.56754676928,595.9448403134522,6,2517.184477642794,10,20937.88583517212,4,9.62664647502345,11
37,50736.70267057069,683.6265673955488,11,3688.5000974087534,33,33745.86266061751,6,3.3472758447349866,7
30,43932.72407879458,668.9802180498519,1,2231.2331962677335,21,30788.895673784253,5,7.14469455664337,5
37,17400.462488341058,629.9141966364563,7,1913.5853316411303,64,27518.801972904464,4,9.466453716751976,8
40,43732.90704422165,651.8865508204484,6,1044.6531122578722,26,500.0,4,6.971124907144833,2
44,55894.39451610042,645.9807514514343,14,3368.6576385751364,28,16801.63821639113,2,8.841456168556551,5
25,32851.940804275786,612.0957968409418,2,3495.0651175221474,85,15225.661679752957,2,8.447328637813055,4
54,54744.332220350625,628.5111652462002,4,1818.5328453332058,89,3451.136479075809,7,4.241059439401035,7
26,85412.62121316447,593.4893344400173,11,2821.720040782282,55,33556.36431705901,5,6.401115459455469,3
22,45853.893193433345,731.4398459336371,15,5681.186113446321,54,500.0,7,2.4063520583022004,3
33,41132.33901260128,624.0732352126239,18,3876.018760140837,15,32549.536218519686,5,5.819732944260396,9
63,37521.970662698135,606.6787477057908,1,1418.2192689053663,60,39938.57374104844,3,3.073797746329035,10
63,37164.718149684,730.4902807889598,3,3701.8747357160655,75,16852.37392596697,1,7.69363133457201,9
31,70711.54893776859,702.1772212603598,3,1423.765862499183,46,18884.915840334783,1,5.752525797029121,4
43,60973.37473766101,728.2700633569375,7,200.0,43,34513.388535400074,5,4.701046263684944,10
36,79137.13758551149,734.9649934517993,1,2475.5054280806457,73,8545.18019863502,2,3.419173865502798,5
51,100396.75783308511,796.2472938163055,11,4375.841751511582,112,29911.647151586847,6,9.988286336571582,10
31,23392.17736181704,670.6376139984089,6,4176.9375525243295,52,6232.784784853509,7,1.6453946879643941,3
36,67601.57416883546,592.5435392602695,3,2952.6822029111854,61,1738.3714157094946,3,1.3920461251517802,1
28,37627.61331132881,696.2622680457275,19,1849.9247041001267,25,24439.860899748044,1,2.955316604444781,11
24,75777.98596066902,639.859722627211,2,3083.7396206951757,86,19599.69528058196,5,9.739652127650377,11
60,54561.75997853128,622.5496830010676,18,2177.0077956269074,103,500.0,2,9.81314351487986,1
24,60546.45521728347,685.9955103330344,12,1883.613169636827,24,41229.66428629433,2,6.894349612949224,11
45,34336.45144140384,731.9451639805754,10,3774.4026427666854,19,13779.244424245346,2,8.920960004857642,2
23,51471.45949773665,629.840309504223,5,1868.7570643472884,73,27660.198790385788,7,2.9256555775671584,1
52,61793.24502216519,756.4632852399031,9,3852.6838677712913,81,44077.748769997255,6,9.748378847589612,0
23,87121.56293613417,620.6231624598311,2,1789.3768456434245,55,23714.065644190432,4,2.285063651256082,7
47,44108.78945182891,665.3658067204722,2,4970.190345787467,80,39099.38098800636,7,1.9101266936349246,11
49,48986.16856939374,703.1784729068521,6,531.2386716578569,66,7054.189304825264,6,2.009903853225456,4
52,78885.79284364563,656.7260474789565,10,1351.8768019545184,89,41314.78030745071,2,6.158151309453082,9
39,42813.194326013785,573.4398596636878,18,2313.5587189716125,41,7612.03256025315,5,8.028769606462472,0
41,82847.70287948252,735.6444495073283,12,200.0,10,11432.877685577285,3,4.300004600871698,8
25,59818.26850547488,642.5921395786384,4,200.0,75,500.0,6,9.801063890075138,7
38,66062.45923183687,724.6939069636215,17,200.0,30,24026.368323739127,5,4.909781243064965,3
48,67350.44605018741,604.1513518983403,15,2149.4929476267903,110,29463.91271514389,7,2.3540369569589465,7
62,47675.58893186784,614.3938050742153,6,2179.9479881390644,116,31502.125780902792,7,5.1937007336752306,11
42,67797.7363894479,731.7460045733214,16,2899.5993774794388,12,500.0,2,7.111334488801958,9
41,44552.60431371399,700.4304855645214,17,2263.5982218683894,77,25624.64369694547,3,8.490032024539408,6
26,49957.9399180224,653.6848573589194,3,2859.419757413019,95,26179.735520130627,1,5.128914609609336,10
21,71173.81932066551,701.3018958902503,10,1959.7403026739173,8,29221.57564363892,1,6.342461434442507,10
25,65867.87911283805,622.7576518673385,5,3357.7789089660173,25,8409.068201472484,7,3.40610240942968,6
61,58500.700983219045,686.6155470493345,14,3213.1720038082267,35,500.0,5,6.8132487376496265,0
32,34825.367014739786,687.7132354034039,13,2107.9688561709772,25,30597.18356005071,3,9.873747495553094,5
46,39816.8342130074,657.5731036885383,6,3139.6137216068682,108,17812.555476455887,5,1.4414821532901447,3
54,65534.180878099694,629.8828576645545,12,2271.224876861597,29,24203.61658564532,3,8.97877603634651,9
34,74642.81126970232,684.2149146928876,8,673.2089015282734,107,18580.89444815259,3,6.060542524907705,9
46,37807.08990958486,676.7011314019461,5,3585.3959696591455,19,23517.533705403184,7,3.2688879360606995,9
47,43203.49505095665,652.0506752648234,15,1411.8207440818849,39,31056.78941283883,5,9.594007390083322,10
29,62683.70348355439,617.971131789155,16,3572.5887461701204,53,500.0,7,5.350188727530091,11
46,62255.75725258187,680.748622960128,1,2888.8321265404284,47,37115.3041435892,3,3.9852122650604707,1
42,27520.855824779177,652.2006581098036,16,2398.5732291794525,45,17267.862564943684,6,2.63347865443757,9
50,63231.26026879978,617.920542773784,5,247.60792545869663,41,44406.11402713999,2,3.200069892309959,6
63,48032.64379539563,682.6117886454866,3,4347.694668897333,61,13108.168769222255,3,8.495641374322982,8
37,92820.93259457916,776.4983283233232,15,2064.263366375094,46,9776.032811188818,6,6.529690083854493,4
46,64983.97085471312,657.9903400455753,13,3261.4763045866994,51,17774.90888313624,3,9.219210575394845,7
56,68429.46899751805,769.8665924745213,16,2363.231051955063,96,27499.805613977638,6,3.0877160694200727,4
21,68947.18604381222,806.8599028838057,11,2174.2775973251346,65,15884.711725054327,5,2.0902471646401133,6
28,35721.45238694872,622.7948658573395,2,2731.3694060763873,18,28587.699314382848,1,1.0547877787803102,6
55,98877.53786217206,680.5426524919378,6,2531.8867401302164,72,14193.111424106733,4,5.5707583385439445,8
35,27541.775050976532,806.2239150689786,6,2179.6086517890544,57,20523.383270166552,3,9.984762373437894,2
42,75914.06283399485,672.7352023154574,14,2433.622529665417,88,53548.29423567056,4,7.254687419367751,0
34,72373.27874961299,682.208728745924,11,3012.477587526052,38,25359.00295298834,3,3.7755513276863146,1
46,50459.9524017408,579.7996715375065,8,3097.3830121099536,80,26562.443403889636,5,8.891727247235545,11
48,73329.00633426779,648.10028598082,8,2552.0286552927155,101,500.0,5,8.035500393891638,5
43,53648.536023525245,713.3353210801363,1,3245.124387777327,28,40314.312850175,6,1.1387364946888532,9
34,46490.771102884435,825.756958577075,7,1991.1162346682963,24,35996.976279849005,3,8.351744324869202,9
44,69391.18338705855,668.2395899916986,6,5169.863657195747,73,9283.263360623023,5,3.704740815146464,11
22,39868.780178241956,580.2424206649187,8,4282.7063296093365,106,35700.88901557605,5,2.3470611812524096,8
46,55514.896824848605,595.6850485536015,19,3414.9315937979336,34,24947.01841010031,3,3.036977557633671,2
34,48116.46502540085,677.8526188437022,8,200.0,92,20696.238479098574,6,5.217218239376251,9
27,53280.4098085411,750.6324078831349,14,3227.222966625978,111,39364.33469412499,6,4.8238113436121,1
23,68654.57198260368,718.2412209725237,18,2096.0355005655347,108,12315.521403939052,6,3.5999856943680406,10
